Date_Time,Port,Price_DlrFslmt,Change,High,Low,Spread,predicted_output_High,id,NewColumn
2019-11-03T10:00:00.000000+0000,Rotterdam,302.50,+13.50,316.50,269.00,47.50,"",2082,43
2019-11-03T10:00:00.000000+0000,Houston,359.00,+1.50,394.00,330.00,64.00,"",2083,43
2019-11-03T10:00:00.000000+0000,Fujairah,356.00,+4.00,411.50,334.00,77.50,"",2084,43
2019-11-03T10:00:00.000000+0000,LA / Long Beach,503.00,+21.00,503.00,503.00,0.00,"",2085,43
2019-11-03T10:00:00.000000+0000,Hong Kong,405.00,-1.00,417.00,390.00,27.00,"",2086,45
2019-11-03T10:00:00.000000+0000,New York,449.50,-0.50,481.50,424.50,57.00,"",2087,45
2019-11-03T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2088,45
2019-11-04T10:00:00.000000+0000,Global 20 Ports Average,395.00,+3.50,395.00,395.00,0.00,"",2089,43
2019-11-04T10:00:00.000000+0000,Global 4 Ports Average,360.50,+4.50,360.50,360.50,0.00,"",2090,43
2019-11-04T10:00:00.000000+0000,Global Average Bunker Price,413.00,+1.00,413.00,413.00,0.00,"",2091,43
2019-11-04T10:00:00.000000+0000,Americas Average,464.00,+3.50,464.00,464.00,0.00,"",2092,43
2019-11-04T10:00:00.000000+0000,APAC Average,419.50,+0.50,419.50,419.50,0.00,"",2093,43
2019-11-04T10:00:00.000000+0000,EMEA Average,342.50,+1.00,342.50,342.50,0.00,"",2094,43
2019-11-04T10:00:00.000000+0000,Singapore,423.50,-1.00,462.50,403.00,59.50,"",2095,45
2019-11-04T10:00:00.000000+0000,Rotterdam,302.50,+13.50,316.50,269.00,47.50,"",2096,43
2019-11-04T10:00:00.000000+0000,Houston,359.00,+1.50,394.00,330.00,64.00,"",2097,43
2019-11-04T10:00:00.000000+0000,Fujairah,356.00,+4.00,411.50,334.00,77.50,"",2098,43
2019-11-04T10:00:00.000000+0000,LA / Long Beach,503.00,+21.00,503.00,503.00,0.00,"",2099,43
2019-11-04T10:00:00.000000+0000,Hong Kong,405.00,-1.00,417.00,390.00,27.00,"",2100,45
2019-11-04T10:00:00.000000+0000,New York,449.50,-0.50,481.50,424.50,57.00,"",2101,45
2019-11-04T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2102,45
2019-11-05T10:00:00.000000+0000,Global 20 Ports Average,395.00,+3.50,395.00,395.00,0.00,"",2103,43
2019-11-05T10:00:00.000000+0000,Global 4 Ports Average,360.50,+4.50,360.50,360.50,0.00,"",2104,43
2019-11-05T10:00:00.000000+0000,Global Average Bunker Price,413.00,+1.00,413.00,413.00,0.00,"",2105,43
2019-11-05T10:00:00.000000+0000,Americas Average,464.00,+3.50,464.00,464.00,0.00,"",2106,43
2019-11-05T10:00:00.000000+0000,APAC Average,419.50,+0.50,419.50,419.50,0.00,"",2107,43
2019-11-05T10:00:00.000000+0000,EMEA Average,342.50,+1.00,342.50,342.50,0.00,"",2108,43
2019-11-05T10:00:00.000000+0000,Singapore,423.50,-1.00,462.50,403.00,59.50,"",2109,45
2019-11-05T10:00:00.000000+0000,Rotterdam,302.50,+13.50,316.50,269.00,47.50,"",2110,43
2019-11-05T10:00:00.000000+0000,Houston,359.00,+1.50,394.00,330.00,64.00,"",2111,43
2019-11-05T10:00:00.000000+0000,Fujairah,356.00,+4.00,411.50,334.00,77.50,"",2112,43
2019-11-05T10:00:00.000000+0000,LA / Long Beach,503.00,+21.00,503.00,503.00,0.00,"",2113,43
2019-11-05T10:00:00.000000+0000,Hong Kong,405.00,-1.00,417.00,390.00,27.00,"",2114,45
2019-11-05T10:00:00.000000+0000,New York,449.50,-0.50,481.50,424.50,57.00,"",2115,45
2019-11-05T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2116,45
2019-11-06T10:00:00.000000+0000,Global 20 Ports Average,397.00,+2.00,397.00,397.00,0.00,"",2117,43
2019-11-06T10:00:00.000000+0000,Global 4 Ports Average,365.50,+5.00,365.50,365.50,0.00,"",2118,43
2019-11-06T10:00:00.000000+0000,Global Average Bunker Price,407.00,-6.00,407.00,407.00,0.00,"",2119,45
2019-11-06T10:00:00.000000+0000,Americas Average,449.00,-15.00,449.00,449.00,0.00,"",2120,45
2019-11-06T10:00:00.000000+0000,APAC Average,420.50,+1.00,420.50,420.50,0.00,"",2121,43
2019-11-06T10:00:00.000000+0000,EMEA Average,348.50,+6.00,348.50,348.50,0.00,"",2122,43
2019-11-06T10:00:00.000000+0000,Singapore,424.00,+0.50,462.00,399.00,63.00,"",2123,43
2019-11-06T10:00:00.000000+0000,Rotterdam,320.50,+18.00,335.50,305.00,30.50,"",2124,43
2019-11-06T10:00:00.000000+0000,Houston,362.50,+3.50,398.50,330.00,68.50,"",2125,43
2019-11-06T10:00:00.000000+0000,Fujairah,356.50,+0.50,410.50,334.00,76.50,"",2126,43
2019-11-06T10:00:00.000000+0000,LA / Long Beach,498.00,-5.00,498.00,498.00,0.00,"",2127,45
2019-11-06T10:00:00.000000+0000,Hong Kong,408.00,+3.00,421.00,392.50,28.50,"",2128,43
2019-11-06T10:00:00.000000+0000,New York,451.00,+1.50,483.50,426.50,57.00,"",2129,43
2019-11-06T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2130,45
2019-11-07T10:00:00.000000+0000,Global 20 Ports Average,395.50,-1.50,395.50,395.50,0.00,"",2131,45
2019-11-07T10:00:00.000000+0000,Global 4 Ports Average,363.00,-2.50,363.00,363.00,0.00,"",2132,45
2019-11-07T10:00:00.000000+0000,Global Average Bunker Price,407.50,+0.50,407.50,407.50,0.00,"",2133,43
2019-11-07T10:00:00.000000+0000,Americas Average,450.50,+1.50,450.50,450.50,0.00,"",2134,43
2019-11-07T10:00:00.000000+0000,APAC Average,418.50,-2.00,418.50,418.50,0.00,"",2135,45
2019-11-07T10:00:00.000000+0000,EMEA Average,348.00,-0.50,348.00,348.00,0.00,"",2136,45
2019-11-07T10:00:00.000000+0000,Singapore,404.50,-12.50,420.00,394.00,26.00,"",2137,45
2019-11-07T10:00:00.000000+0000,Rotterdam,298.00,-14.00,303.00,292.00,11.00,"",2138,45
2019-11-07T10:00:00.000000+0000,Houston,371.50,-4.00,394.00,350.00,44.00,"",2139,45
2019-11-07T10:00:00.000000+0000,Fujairah,342.50,-6.00,360.00,322.00,38.00,"",2140,45
2019-11-07T10:00:00.000000+0000,LA / Long Beach,513.00,+8.00,513.00,513.00,0.00,"",2141,43
2019-11-07T10:00:00.000000+0000,Hong Kong,402.50,+2.00,419.00,392.00,27.00,"",2142,43
2019-11-07T10:00:00.000000+0000,New York,439.50,-12.50,444.00,435.00,9.00,"",2143,45
2019-11-07T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2144,45
2019-11-08T10:00:00.000000+0000,Global 20 Ports Average,394.00,-1.50,394.00,394.00,0.00,"",2145,45
2019-11-08T10:00:00.000000+0000,Global 4 Ports Average,361.50,-1.50,361.50,361.50,0.00,"",2146,45
2019-11-08T10:00:00.000000+0000,Global Average Bunker Price,405.50,-2.00,405.50,405.50,0.00,"",2147,45
2019-11-08T10:00:00.000000+0000,Americas Average,451.00,+0.50,451.00,451.00,0.00,"",2148,43
2019-11-08T10:00:00.000000+0000,APAC Average,417.00,-1.50,417.00,417.00,0.00,"",2149,45
2019-11-08T10:00:00.000000+0000,EMEA Average,342.00,-6.00,342.00,342.00,0.00,"",2150,45
2019-11-08T10:00:00.000000+0000,Singapore,414.00,-3.00,453.50,394.00,59.50,"",2151,45
2019-11-08T10:00:00.000000+0000,Rotterdam,301.50,-10.50,315.50,292.00,23.50,"",2152,45
2019-11-08T10:00:00.000000+0000,Houston,378.50,+3.00,408.00,350.00,58.00,"",2153,43
2019-11-08T10:00:00.000000+0000,Fujairah,351.00,+2.50,405.50,322.00,83.50,"",2154,43
2019-11-08T10:00:00.000000+0000,LA / Long Beach,513.00,+8.00,513.00,513.00,0.00,"",2155,43
2019-11-08T10:00:00.000000+0000,Hong Kong,400.50,0.00,419.00,384.00,35.00,"",2156,48
2019-11-08T10:00:00.000000+0000,New York,451.00,-1.00,482.50,425.50,57.00,"",2157,45
2019-11-08T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2158,45
2019-11-09T10:00:00.000000+0000,Global 20 Ports Average,386.00,-3.00,386.00,386.00,0.00,"",2159,45
2019-11-09T10:00:00.000000+0000,Global 4 Ports Average,346.50,-7.00,346.50,346.50,0.00,"",2160,45
2019-11-09T10:00:00.000000+0000,Global Average Bunker Price,396.50,-10.00,396.50,396.50,0.00,"",2161,45
2019-11-09T10:00:00.000000+0000,Americas Average,451.00,-1.50,451.00,451.00,0.00,"",2162,45
2019-11-09T10:00:00.000000+0000,APAC Average,402.50,-11.50,402.50,402.50,0.00,"",2163,45
2019-11-09T10:00:00.000000+0000,EMEA Average,332.50,-17.00,332.50,332.50,0.00,"",2164,45
2019-11-09T10:00:00.000000+0000,Singapore,382.50,-19.50,421.50,350.00,71.50,"",2165,45
2019-11-09T10:00:00.000000+0000,Rotterdam,284.50,-4.50,298.50,275.00,23.50,"",2166,45
2019-11-09T10:00:00.000000+0000,Houston,387.00,+5.50,413.00,360.00,53.00,"",2167,43
2019-11-09T10:00:00.000000+0000,Fujairah,332.00,-10.00,385.00,296.00,89.00,"",2168,45
2019-11-09T10:00:00.000000+0000,LA / Long Beach,499.00,-10.00,499.00,499.00,0.00,"",2169,45
2019-11-09T10:00:00.000000+0000,Hong Kong,392.50,-2.50,406.00,376.50,29.50,"",2170,45
2019-11-09T10:00:00.000000+0000,New York,455.00,-7.00,487.00,430.00,57.00,"",2171,45
2019-11-09T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2172,45
2019-11-10T10:00:00.000000+0000,Global 20 Ports Average,386.00,-3.00,386.00,386.00,0.00,"",2173,45
2019-11-10T10:00:00.000000+0000,Global 4 Ports Average,346.50,-7.00,346.50,346.50,0.00,"",2174,45
2019-11-10T10:00:00.000000+0000,Global Average Bunker Price,396.50,-10.00,396.50,396.50,0.00,"",2175,45
2019-11-10T10:00:00.000000+0000,Americas Average,451.00,-1.50,451.00,451.00,0.00,"",2176,45
2019-11-10T10:00:00.000000+0000,APAC Average,402.50,-11.50,402.50,402.50,0.00,"",2177,45
2019-11-10T10:00:00.000000+0000,EMEA Average,332.50,-17.00,332.50,332.50,0.00,"",2178,45
2019-11-10T10:00:00.000000+0000,Singapore,382.50,-19.50,421.50,350.00,71.50,"",2179,45
2019-11-10T10:00:00.000000+0000,Rotterdam,284.50,-4.50,298.50,275.00,23.50,"",2180,45
2019-11-10T10:00:00.000000+0000,Houston,387.00,+5.50,413.00,360.00,53.00,"",2181,43
2019-11-10T10:00:00.000000+0000,Fujairah,332.00,-10.00,385.00,296.00,89.00,"",2182,45
2019-11-10T10:00:00.000000+0000,LA / Long Beach,499.00,-10.00,499.00,499.00,0.00,"",2183,45
2019-11-10T10:00:00.000000+0000,Hong Kong,392.50,-2.50,406.00,376.50,29.50,"",2184,45
2019-11-10T10:00:00.000000+0000,New York,455.00,-7.00,487.00,430.00,57.00,"",2185,45
2019-11-10T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2186,45
2019-11-11T10:00:00.000000+0000,Global 20 Ports Average,386.00,-3.00,386.00,386.00,0.00,"",2187,45
2019-11-11T10:00:00.000000+0000,Global 4 Ports Average,346.50,-7.00,346.50,346.50,0.00,"",2188,45
2019-11-11T10:00:00.000000+0000,Global Average Bunker Price,396.50,-10.00,396.50,396.50,0.00,"",2189,45
2019-11-11T10:00:00.000000+0000,Americas Average,451.00,-1.50,451.00,451.00,0.00,"",2190,45
2019-11-11T10:00:00.000000+0000,APAC Average,402.50,-11.50,402.50,402.50,0.00,"",2191,45
2019-11-11T10:00:00.000000+0000,EMEA Average,332.50,-17.00,332.50,332.50,0.00,"",2192,45
2019-11-11T10:00:00.000000+0000,Singapore,382.50,-19.50,421.50,350.00,71.50,"",2193,45
2019-11-11T10:00:00.000000+0000,Rotterdam,284.50,-4.50,298.50,275.00,23.50,"",2194,45
2019-11-11T10:00:00.000000+0000,Houston,387.00,+5.50,413.00,360.00,53.00,"",2195,43
2019-11-11T10:00:00.000000+0000,Fujairah,332.00,-10.00,385.00,296.00,89.00,"",2196,45
2019-11-11T10:00:00.000000+0000,LA / Long Beach,499.00,-10.00,499.00,499.00,0.00,"",2197,45
2019-11-11T10:00:00.000000+0000,Hong Kong,392.50,-2.50,406.00,376.50,29.50,"",2198,45
2019-11-11T10:00:00.000000+0000,New York,455.00,-7.00,487.00,430.00,57.00,"",2199,45
2019-11-11T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2200,45
2019-11-12T10:00:00.000000+0000,Global 20 Ports Average,382.50,-3.50,382.50,382.50,0.00,"",2201,45
2019-11-12T10:00:00.000000+0000,Global 4 Ports Average,340.50,-6.00,340.50,340.50,0.00,"",2202,45
2019-11-12T10:00:00.000000+0000,Global Average Bunker Price,394.50,-2.00,394.50,394.50,0.00,"",2203,45
2019-11-12T10:00:00.000000+0000,Americas Average,450.00,-1.00,450.00,450.00,0.00,"",2204,45
2019-11-12T10:00:00.000000+0000,APAC Average,400.00,-2.50,400.00,400.00,0.00,"",2205,45
2019-11-12T10:00:00.000000+0000,EMEA Average,329.50,-3.00,329.50,329.50,0.00,"",2206,45
2019-11-12T10:00:00.000000+0000,Singapore,358.50,-24.00,399.50,338.00,61.50,"",2207,45
2019-11-12T10:00:00.000000+0000,Rotterdam,290.00,+5.50,305.00,270.00,35.00,"",2208,43
2019-11-12T10:00:00.000000+0000,Houston,397.00,+10.00,421.00,380.00,41.00,"",2209,43
2019-11-12T10:00:00.000000+0000,Fujairah,316.50,-15.50,370.00,277.00,93.00,"",2210,45
2019-11-12T10:00:00.000000+0000,LA / Long Beach,505.00,+6.00,505.00,505.00,0.00,"",2211,43
2019-11-12T10:00:00.000000+0000,Hong Kong,388.50,-4.00,410.00,373.50,36.50,"",2212,45
2019-11-12T10:00:00.000000+0000,New York,452.50,-2.50,484.00,427.00,57.00,"",2213,45
2019-11-12T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2214,45
2019-11-13T10:00:00.000000+0000,Global 20 Ports Average,373.00,-9.50,373.00,373.00,0.00,"",2215,45
2019-11-13T10:00:00.000000+0000,Global 4 Ports Average,329.00,-11.50,329.00,329.00,0.00,"",2216,45
2019-11-13T10:00:00.000000+0000,Global Average Bunker Price,392.00,-2.50,392.00,392.00,0.00,"",2217,45
2019-11-13T10:00:00.000000+0000,Americas Average,448.50,-1.50,448.50,448.50,0.00,"",2218,45
2019-11-13T10:00:00.000000+0000,APAC Average,399.00,-1.00,399.00,399.00,0.00,"",2219,45
2019-11-13T10:00:00.000000+0000,EMEA Average,323.50,-6.00,323.50,323.50,0.00,"",2220,45
2019-11-13T10:00:00.000000+0000,Singapore,341.00,-17.50,380.00,321.50,58.50,"",2221,45
2019-11-13T10:00:00.000000+0000,Rotterdam,283.00,-7.00,300.00,262.00,38.00,"",2222,45
2019-11-13T10:00:00.000000+0000,Houston,375.50,-21.50,393.00,340.00,53.00,"",2223,45
2019-11-13T10:00:00.000000+0000,Fujairah,317.50,+1.00,370.50,281.00,89.50,"",2224,43
2019-11-13T10:00:00.000000+0000,LA / Long Beach,505.00,+6.00,505.00,505.00,0.00,"",2225,43
2019-11-13T10:00:00.000000+0000,Hong Kong,405.00,+16.50,555.00,380.00,175.00,"",2226,43
2019-11-13T10:00:00.000000+0000,New York,452.00,-0.50,483.50,426.50,57.00,"",2227,45
2019-11-13T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2228,45
2019-11-14T10:00:00.000000+0000,Global 20 Ports Average,373.00,-9.50,373.00,373.00,0.00,"",2229,45
2019-11-14T10:00:00.000000+0000,Global 4 Ports Average,329.00,-11.50,329.00,329.00,0.00,"",2230,45
2019-11-14T10:00:00.000000+0000,Global Average Bunker Price,392.00,-2.50,392.00,392.00,0.00,"",2231,45
2019-11-14T10:00:00.000000+0000,Americas Average,448.50,-1.50,448.50,448.50,0.00,"",2232,45
2019-11-14T10:00:00.000000+0000,APAC Average,399.00,-1.00,399.00,399.00,0.00,"",2233,45
2019-11-14T10:00:00.000000+0000,EMEA Average,323.50,-6.00,323.50,323.50,0.00,"",2234,45
2019-11-14T10:00:00.000000+0000,Singapore,341.50,+0.50,365.00,314.00,51.00,"",2235,43
2019-11-14T10:00:00.000000+0000,Rotterdam,276.00,-7.00,290.00,260.00,30.00,"",2236,45
2019-11-14T10:00:00.000000+0000,Houston,376.00,+0.50,438.00,335.00,103.00,"",2237,43
2019-11-14T10:00:00.000000+0000,Fujairah,294.50,-23.00,316.00,262.00,54.00,"",2238,45
2019-11-14T10:00:00.000000+0000,LA / Long Beach,472.50,-32.50,492.00,460.00,32.00,"",2239,45
2019-11-14T10:00:00.000000+0000,Hong Kong,374.00,-31.00,386.00,362.00,24.00,"",2240,45
2019-11-14T10:00:00.000000+0000,New York,432.00,-20.00,435.00,430.00,5.00,"",2241,45
2019-11-14T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2242,45
2019-11-15T10:00:00.000000+0000,Global 20 Ports Average,376.50,+3.50,376.50,376.50,0.00,"",2243,43
2019-11-15T10:00:00.000000+0000,Global 4 Ports Average,327.50,-1.50,327.50,327.50,0.00,"",2244,45
2019-11-15T10:00:00.000000+0000,Global Average Bunker Price,391.50,-0.50,391.50,391.50,0.00,"",2245,45
2019-11-15T10:00:00.000000+0000,Americas Average,450.00,+1.50,450.00,450.00,0.00,"",2246,43
2019-11-15T10:00:00.000000+0000,APAC Average,398.50,-0.50,398.50,398.50,0.00,"",2247,45
2019-11-15T10:00:00.000000+0000,EMEA Average,320.50,-3.00,320.50,320.50,0.00,"",2248,45
2019-11-15T10:00:00.000000+0000,Singapore,320.00,-31.50,340.00,298.00,42.00,"",2249,45
2019-11-15T10:00:00.000000+0000,Rotterdam,282.00,+2.50,295.00,271.00,24.00,"",2250,43
2019-11-15T10:00:00.000000+0000,Houston,374.00,-2.00,396.00,356.00,40.00,"",2251,45
2019-11-15T10:00:00.000000+0000,Fujairah,286.00,-17.00,310.00,245.00,65.00,"",2252,45
2019-11-15T10:00:00.000000+0000,LA / Long Beach,483.00,+10.50,483.00,483.00,0.00,"",2253,43
2019-11-15T10:00:00.000000+0000,Hong Kong,360.00,-14.00,386.00,342.00,44.00,"",2254,45
2019-11-15T10:00:00.000000+0000,New York,431.50,-12.50,433.00,428.00,5.00,"",2255,45
2019-11-15T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2256,45
2019-11-16T10:00:00.000000+0000,Global 20 Ports Average,371.00,-5.50,371.00,371.00,0.00,"",2257,45
2019-11-16T10:00:00.000000+0000,Global 4 Ports Average,323.00,-4.50,323.00,323.00,0.00,"",2258,45
2019-11-16T10:00:00.000000+0000,Global Average Bunker Price,389.00,-2.50,389.00,389.00,0.00,"",2259,45
2019-11-16T10:00:00.000000+0000,Americas Average,447.00,-3.00,447.00,447.00,0.00,"",2260,45
2019-11-16T10:00:00.000000+0000,APAC Average,396.50,-2.00,396.50,396.50,0.00,"",2261,45
2019-11-16T10:00:00.000000+0000,EMEA Average,316.50,-4.00,316.50,316.50,0.00,"",2262,45
2019-11-16T10:00:00.000000+0000,Singapore,339.00,-12.50,374.50,298.00,76.50,"",2263,45
2019-11-16T10:00:00.000000+0000,Rotterdam,285.50,+6.00,300.00,271.00,29.00,"",2264,43
2019-11-16T10:00:00.000000+0000,Houston,374.00,-2.00,396.00,356.00,40.00,"",2265,45
2019-11-16T10:00:00.000000+0000,Fujairah,294.50,-8.50,345.50,245.00,100.50,"",2266,45
2019-11-16T10:00:00.000000+0000,LA / Long Beach,463.50,-9.00,483.00,451.00,32.00,"",2267,45
2019-11-16T10:00:00.000000+0000,Hong Kong,360.00,-14.00,386.00,342.00,44.00,"",2268,45
2019-11-16T10:00:00.000000+0000,New York,444.00,0.00,476.00,419.00,57.00,"",2269,48
2019-11-16T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2270,45
2020-01-21T14:56:00.000000+0000,Global 20 Ports Average,371.00,+5.00,371.00,371.00,0.00,"",2271,43
2020-01-21T14:56:00.000000+0000,Global 4 Ports Average,364.50,+9.00,364.50,364.50,0.00,"",2272,43
2020-01-21T14:56:00.000000+0000,Global Average Bunker Price,402.50,+1.50,402.50,402.50,0.00,"",2273,43
2020-01-21T14:56:00.000000+0000,Americas Average,471.00,+1.00,471.00,471.00,0.00,"",2274,43
2020-01-21T14:56:00.000000+0000,APAC Average,354.00,0.00,354.00,354.00,0.00,"",2275,48
2020-01-21T14:56:00.000000+0000,EMEA Average,339.00,+4.00,339.00,339.00,0.00,"",2276,43
2020-01-21T14:56:00.000000+0000,Singapore,394.00,+15.00,396.00,391.00,5.00,"",2277,43
2020-01-21T14:56:00.000000+0000,Rotterdam,330.00,+12.00,355.00,317.00,38.00,"",2278,43
2020-01-21T14:56:00.000000+0000,Houston,385.00,0.00,395.00,370.00,25.00,"",2279,48
2020-01-21T14:56:00.000000+0000,Fujairah,349.50,+10.00,360.00,335.00,25.00,"",2280,43
2020-01-21T14:56:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",2281,43
2020-01-21T14:56:00.000000+0000,Hong Kong,424.50,0.00,439.00,405.00,34.00,"",2282,48
2020-01-21T14:56:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",2283,45
2020-01-21T14:56:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2284,45
2020-01-22T13:34:00.000000+0000,Global 20 Ports Average,367.00,-4.00,367.00,367.00,0.00,"",2285,45
2020-01-22T13:34:00.000000+0000,Global 4 Ports Average,362.00,-2.50,362.00,362.00,0.00,"",2286,45
2020-01-22T13:34:00.000000+0000,Global Average Bunker Price,402.50,0.00,402.50,402.50,0.00,"",2287,48
2020-01-22T13:34:00.000000+0000,Americas Average,471.00,0.00,471.00,471.00,0.00,"",2288,48
2020-01-22T13:34:00.000000+0000,APAC Average,356.50,+2.50,356.50,356.50,0.00,"",2289,43
2020-01-22T13:34:00.000000+0000,EMEA Average,333.50,-5.50,333.50,333.50,0.00,"",2290,45
2020-01-22T13:34:00.000000+0000,Singapore,389.00,-5.00,391.00,386.00,5.00,"",2291,45
2020-01-22T13:34:00.000000+0000,Rotterdam,332.00,+2.00,357.00,319.00,38.00,"",2292,43
2020-01-22T13:34:00.000000+0000,Houston,385.00,0.00,395.00,370.00,25.00,"",2293,48
2020-01-22T13:34:00.000000+0000,Fujairah,342.00,-7.50,352.50,325.00,27.50,"",2294,45
2020-01-22T13:34:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",2295,43
2020-01-22T13:34:00.000000+0000,Hong Kong,426.50,+2.00,441.00,407.00,34.00,"",2296,43
2020-01-22T13:34:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",2297,45
2020-01-22T13:34:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2298,45
2020-01-23T10:00:00.000000+0000,Global 20 Ports Average,355.50,-11.50,355.50,355.50,0.00,"",2299,45
2020-01-23T10:00:00.000000+0000,Global 4 Ports Average,362.00,0.00,362.00,362.00,0.00,"",2300,48
2020-01-23T10:00:00.000000+0000,Global Average Bunker Price,412.50,+10.00,412.50,412.50,0.00,"",2301,43
2020-01-23T10:00:00.000000+0000,Americas Average,471.50,+0.50,471.50,471.50,0.00,"",2302,43
2020-01-23T10:00:00.000000+0000,APAC Average,382.50,+26.00,382.50,382.50,0.00,"",2303,43
2020-01-23T10:00:00.000000+0000,EMEA Average,334.00,+0.50,334.00,334.00,0.00,"",2304,43
2020-01-23T10:00:00.000000+0000,Singapore,384.00,-5.00,386.00,381.00,5.00,"",2305,45
2020-01-23T10:00:00.000000+0000,Rotterdam,330.00,-2.00,355.00,317.00,38.00,"",2306,45
2020-01-23T10:00:00.000000+0000,Houston,390.00,+5.00,400.00,375.00,25.00,"",2307,43
2020-01-23T10:00:00.000000+0000,Fujairah,344.50,+2.50,355.00,330.00,25.00,"",2308,43
2020-01-23T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",2309,43
2020-01-23T10:00:00.000000+0000,Hong Kong,426.50,+2.00,441.00,407.00,34.00,"",2310,43
2020-01-23T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",2311,45
2020-01-23T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2312,45
2020-01-24T10:00:00.000000+0000,Global 20 Ports Average,367.00,+11.50,367.00,367.00,0.00,"",2313,43
2020-01-24T10:00:00.000000+0000,Global 4 Ports Average,363.00,+1.00,363.00,363.00,0.00,"",2314,43
2020-01-24T10:00:00.000000+0000,Global Average Bunker Price,413.00,+0.50,413.00,413.00,0.00,"",2315,43
2020-01-24T10:00:00.000000+0000,Americas Average,471.50,0.00,471.50,471.50,0.00,"",2316,48
2020-01-24T10:00:00.000000+0000,APAC Average,384.50,+2.00,384.50,384.50,0.00,"",2317,43
2020-01-24T10:00:00.000000+0000,EMEA Average,338.50,+4.50,338.50,338.50,0.00,"",2318,43
2020-01-24T10:00:00.000000+0000,Singapore,384.00,0.00,386.00,381.00,5.00,"",2319,48
2020-01-24T10:00:00.000000+0000,Rotterdam,328.00,-2.00,353.00,315.00,38.00,"",2320,45
2020-01-24T10:00:00.000000+0000,Houston,390.00,0.00,400.00,375.00,25.00,"",2321,48
2020-01-24T10:00:00.000000+0000,Fujairah,349.50,+5.00,360.00,335.00,25.00,"",2322,43
2020-01-24T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",2323,43
2020-01-24T10:00:00.000000+0000,Hong Kong,408.00,-18.50,409.00,407.00,2.00,"",2324,45
2020-01-24T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",2325,45
2020-01-24T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2326,45
2020-01-25T10:00:00.000000+0000,Global 20 Ports Average,362.00,-5.00,362.00,362.00,0.00,"",2327,45
2020-01-25T10:00:00.000000+0000,Global 4 Ports Average,367.00,+4.00,367.00,367.00,0.00,"",2328,43
2020-01-25T10:00:00.000000+0000,Global Average Bunker Price,417.00,+4.00,417.00,417.00,0.00,"",2329,43
2020-01-25T10:00:00.000000+0000,Americas Average,471.50,0.00,471.50,471.50,0.00,"",2330,48
2020-01-25T10:00:00.000000+0000,APAC Average,382.50,-2.00,382.50,382.50,0.00,"",2331,45
2020-01-25T10:00:00.000000+0000,EMEA Average,345.50,+7.00,345.50,345.50,0.00,"",2332,43
2020-01-25T10:00:00.000000+0000,Singapore,384.00,0.00,386.00,381.00,5.00,"",2333,48
2020-01-25T10:00:00.000000+0000,Rotterdam,342.00,+14.00,367.00,329.00,38.00,"",2334,43
2020-01-25T10:00:00.000000+0000,Houston,390.00,0.00,400.00,375.00,25.00,"",2335,48
2020-01-25T10:00:00.000000+0000,Fujairah,352.00,+2.50,362.50,340.00,22.50,"",2336,43
2020-01-25T10:00:00.000000+0000,LA / Long Beach,529.00,+1.00,529.00,529.00,0.00,"",2337,43
2020-01-25T10:00:00.000000+0000,Hong Kong,408.00,-18.50,409.00,407.00,2.00,"",2338,45
2020-01-25T10:00:00.000000+0000,New York,383.50,-10.00,386.00,381.00,5.00,"",2339,45
2020-01-25T10:00:00.000000+0000,Santos,427.50,-44.00,462.50,409.50,53.00,"",2340,45
